0,00000000000;-0,012000
0,00000121600;0,012000
0,00000121800;0,012000
0,00000122000;0,012000
0,00000122200;0,012000
0,00000122400;-0,000000
0,00000122600;-0,000000
0,00000122800;0,024000
0,00000123000;0,024000
0,00000123200;0,024000
0,00000123400;0,024000
0,00000123600;-0,000000
0,00000123800;-0,000000
0,00000124000;0,024000
0,00000124200;0,024000
0,00000124400;0,024000
0,00000124600;0,024000
0,00000124800;0,012000
0,00000125000;0,012000
0,00000125200;0,012000
0,00000125400;0,012000
0,00000125600;0,012000
0,00000125800;0,012000
0,00000126000;-0,000000
0,00000126200;-0,000000
0,00000126400;0,024000
0,00000126600;0,024000
0,00000126800;-0,000000
0,00000127000;-0,000000
0,00000127200;-0,000000
0,00000127400;-0,000000
0,00000127600;0,012000
0,00000127800;0,012000
0,00000128000;0,012000
0,00000128200;0,012000
0,00000128400;-0,000000
0,00000128600;-0,000000
0,00000128800;-0,012000
0,00000129000;-0,012000
0,00000129200;0,012000
0,00000129400;0,012000
0,00000129600;0,024000
0,00000129800;0,024000
0,00000130000;0,012000
0,00000130200;0,012000
0,00000130400;0,024000
0,00000130600;0,024000
0,00000130800;0,012000
0,00000131000;0,012000
0,00000131200;-0,000000
0,00000131400;-0,000000
0,00000131600;-0,000000
0,00000131800;-0,000000
0,00000132000;0,012000
0,00000132200;0,012000
0,00000132400;-0,000000
0,00000132600;-0,000000
0,00000132800;-0,000000
0,00000133000;-0,000000
0,00000133200;0,012000
0,00000133400;0,012000
0,00000133600;0,012000
0,00000133800;0,012000
0,00000134000;0,012000
0,00000134200;0,012000
0,00000134400;0,012000
0,00000134600;0,012000
0,00000134800;0,012000
0,00000135000;0,012000
0,00000135200;-0,000000
0,00000135400;-0,000000
0,00000135600;0,012000
0,00000135800;0,012000
0,00000136000;-0,012000
0,00000136200;-0,012000
0,00000136400;-0,012000
0,00000136600;-0,012000
0,00000136800;-0,012000
0,00000137000;-0,012000
0,00000137200;-0,000000
0,00000137400;-0,000000
0,00000137600;-0,000000
0,00000137800;-0,000000
0,00000138000;-0,000000
0,00000138200;-0,000000
0,00000138400;-0,000000
0,00000138600;-0,000000
0,00000138800;-0,012000
0,00000139000;-0,012000
0,00000139200;-0,012000
0,00000139400;-0,012000
0,00000139600;-0,012000
0,00000139800;-0,012000
0,00000140000;-0,000000
0,00000140200;-0,000000
0,00000140400;-0,000000
0,00000140600;-0,000000
0,00000140800;-0,000000
0,00000141000;-0,000000
0,00000141200;-0,012000
0,00000141400;-0,012000
0,00000141600;-0,012000
0,00000141800;-0,012000
0,00000142000;-0,000000
0,00000142200;-0,000000
0,00000142400;-0,000000
0,00000142600;-0,000000
0,00000142800;-0,012000
0,00000143000;-0,012000
0,00000143200;0,012000
0,00000143400;0,012000
0,00000143600;0,024000
0,00000143800;0,024000
0,00000144000;-0,000000
0,00000144200;-0,000000
0,00000144400;0,012000
0,00000144600;0,012000
0,00000144800;-0,012000
0,00000145000;-0,012000
0,00000145200;-0,012000
0,00000145400;-0,012000
0,00000145600;-0,000000
0,00000145800;-0,000000
0,00000146000;-0,012000
0,00000146200;-0,012000
0,00000146400;-0,000000
0,00000146600;-0,000000
0,00000146800;0,012000
0,00000147000;0,012000
0,00000147200;-0,012000
0,00000147400;-0,012000
0,00000147600;0,012000
0,00000147800;0,012000
0,00000148000;-0,012000
0,00000148200;-0,012000
0,00000148400;0,012000
0,00000148600;0,012000
0,00000148800;-0,000000
0,00000149000;-0,000000
0,00000149200;-0,012000
0,00000149400;-0,012000
0,00000149600;0,012000
0,00000149800;0,012000
0,00000150000;-0,000000
0,00000150200;-0,000000
0,00000150400;-0,012000
0,00000150600;-0,012000
0,00000150800;-0,012000
0,00000151000;-0,012000
0,00000151200;-0,000000
0,00000151400;-0,000000
0,00000151600;-0,000000
0,00000151800;-0,000000
0,00000152000;-0,000000
0,00000152200;-0,000000
0,00000152400;-0,000000
0,00000152600;-0,000000
0,00000152800;-0,012000
0,00000153000;-0,012000
0,00000153200;0,012000
0,00000153400;0,012000
0,00000153600;-0,000000
0,00000153800;-0,000000
0,00000154000;-0,012000
0,00000154200;-0,012000
0,00000154400;-0,000000
0,00000154600;-0,000000
0,00000154800;-0,012000
0,00000155000;-0,012000
0,00000155200;-0,012000
0,00000155400;-0,012000
0,00000155600;-0,000000
0,00000155800;-0,000000
0,00000156000;-0,012000
0,00000156200;-0,012000
0,00000156400;-0,000000
0,00000156600;-0,000000
0,00000156800;-0,000000
0,00000157000;-0,000000
0,00000157200;-0,012000
0,00000157400;-0,012000
0,00000157600;-0,012000
0,00000157800;-0,012000
0,00000158000;-0,012000
0,00000158200;-0,012000
0,00000158400;-0,012000
0,00000158600;-0,012000
0,00000158800;-0,012000
0,00000159000;-0,012000
0,00000159200;-0,012000
0,00000159400;-0,012000
0,00000159600;-0,000000
0,00000159800;-0,000000
0,00000160000;-0,012000
0,00000160200;-0,012000
0,00000160400;-0,012000
0,00000160600;-0,012000
0,00000160800;-0,012000
0,00000161000;-0,012000
0,00000161200;-0,012000
0,00000161400;-0,012000
0,00000161600;-0,000000
0,00000161800;-0,000000
0,00000162000;-0,012000
0,00000162200;-0,012000
0,00000162400;-0,000000
0,00000162600;-0,000000
0,00000162800;-0,000000
0,00000163000;-0,000000
0,00000163200;-0,012000
0,00000163400;-0,012000
0,00000163600;-0,000000
0,00000163800;-0,000000
0,00000164000;-0,012000
0,00000164200;-0,012000
0,00000164400;-0,012000
0,00000164600;-0,012000
0,00000164800;-0,012000
0,00000165000;-0,012000
0,00000165200;-0,012000
0,00000165400;-0,012000
0,00000165600;-0,012000
0,00000165800;-0,012000
0,00000166000;-0,012000
0,00000166200;-0,012000
0,00000166400;-0,012000
0,00000166600;-0,012000
0,00000166800;-0,012000
0,00000167000;-0,012000
0,00000167200;-0,024000
0,00000167400;-0,024000
0,00000167600;-0,000000
0,00000167800;-0,000000
0,00000168000;-0,012000
0,00000168200;-0,012000
0,00000168400;-0,012000
0,00000168600;-0,012000
0,00000168800;-0,012000
0,00000169000;-0,012000
0,00000169200;-0,012000
0,00000169400;-0,012000
0,00000169600;-0,012000
0,00000169800;-0,012000
0,00000170000;-0,012000
0,00000170200;-0,012000
0,00000170400;-0,036000
0,00000170600;-0,036000
0,00000170800;-0,000000
0,00000171000;-0,000000
0,00000171200;-0,012000
0,00000171400;-0,012000
0,00000171600;-0,000000
0,00000171800;-0,000000
0,00000172000;-0,000000
0,00000172200;-0,000000
0,00000172400;-0,000000
0,00000172600;-0,000000
0,00000172800;-0,012000
0,00000173000;-0,012000
0,00000173200;-0,000000
0,00000173400;-0,000000
0,00000173600;-0,024000
0,00000173800;-0,024000
0,00000174000;-0,012000
0,00000174200;-0,012000
0,00000174400;-0,012000
0,00000174600;-0,012000
0,00000174800;-0,000000
0,00000175000;-0,000000
0,00000175200;-0,000000
0,00000175400;-0,000000
0,00000175600;-0,000000
0,00000175800;-0,000000
0,00000176000;-0,012000
0,00000176200;-0,012000
0,00000176400;-0,012000
0,00000176600;-0,012000
0,00000176800;-0,012000
0,00000177000;-0,012000
0,00000177200;-0,012000
0,00000177400;-0,012000
0,00000177600;-0,012000
0,00000177800;-0,012000
0,00000178000;-0,024000
0,00000178200;-0,024000
0,00000178400;-0,000000
0,00000178600;-0,000000
0,00000178800;-0,000000
0,00000179000;-0,000000
0,00000179200;-0,000000
0,00000179400;-0,000000
0,00000179600;-0,000000
0,00000179800;-0,000000
0,00000180000;-0,012000
0,00000180200;-0,012000
0,00000180400;-0,012000
0,00000180600;-0,012000
0,00000180800;-0,012000
0,00000181000;-0,012000
0,00000181200;-0,012000
0,00000181400;-0,012000
0,00000181600;-0,012000
0,00000181800;-0,012000
0,00000182000;-0,012000
0,00000182200;-0,012000
0,00000182400;-0,012000
0,00000182600;-0,012000
0,00000182800;-0,012000
0,00000183000;-0,012000
0,00000183200;-0,012000
0,00000183400;-0,012000
0,00000183600;-0,012000
0,00000183800;-0,012000
0,00000184000;-0,000000
0,00000184200;-0,000000
0,00000184400;-0,000000
0,00000184600;-0,000000
0,00000184800;-0,012000
0,00000185000;-0,012000
0,00000185200;0,012000
0,00000185400;0,012000
0,00000185600;-0,000000
0,00000185800;-0,000000
0,00000186000;-0,012000
0,00000186200;-0,012000
0,00000186400;-0,012000
0,00000186600;-0,012000
0,00000186800;-0,024000
0,00000187000;-0,024000
0,00000187200;-0,012000
0,00000187400;-0,012000
0,00000187600;-0,000000
0,00000187800;-0,000000
0,00000188000;-0,012000
0,00000188200;-0,012000
0,00000188400;-0,012000
0,00000188600;-0,012000
0,00000188800;-0,012000
0,00000189000;-0,012000
0,00000189200;-0,012000
0,00000189400;-0,012000
0,00000189600;-0,012000
0,00000189800;-0,012000
0,00000190000;-0,012000
0,00000190200;-0,012000
0,00000190400;-0,012000
0,00000190600;-0,012000
0,00000190800;-0,012000
0,00000191000;-0,012000
0,00000191200;-0,012000
0,00000191400;-0,012000
0,00000191600;0,012000
0,00000191800;0,012000
0,00000192000;-0,012000
0,00000192200;-0,012000
0,00000192400;-0,012000
0,00000192600;-0,012000
0,00000192800;-0,000000
0,00000193000;-0,000000
0,00000193200;-0,012000
0,00000193400;-0,012000
0,00000193600;-0,012000
0,00000193800;-0,012000
0,00000194000;-0,012000
0,00000194200;-0,012000
0,00000194400;-0,012000
0,00000194600;-0,012000
0,00000194800;-0,012000
0,00000195000;-0,012000
0,00000195200;-0,012000
0,00000195400;-0,012000
0,00000195600;-0,012000
0,00000195800;-0,012000
0,00000196000;-0,012000
0,00000196200;-0,012000
0,00000196400;-0,012000
0,00000196600;-0,012000
0,00000196800;-0,012000
0,00000197000;-0,012000
0,00000197200;-0,012000
0,00000197400;-0,012000
0,00000197600;-0,000000
0,00000197800;-0,000000
0,00000198000;-0,012000
0,00000198200;-0,012000
0,00000198400;-0,012000
0,00000198600;-0,012000
0,00000198800;-0,012000
0,00000199000;-0,012000
0,00000199200;-0,012000
0,00000199400;-0,012000
0,00000199600;-0,012000
0,00000199800;-0,012000
0,00000200000;-0,000000
0,00000200200;-0,000000
0,00000200400;-0,024000
0,00000200600;-0,024000
0,00000200800;-0,000000
0,00000201000;-0,000000
0,00000201200;-0,012000
0,00000201400;-0,012000
0,00000201600;0,012000
0,00000201800;0,012000
0,00000202000;-0,012000
0,00000202200;-0,012000
0,00000202400;-0,012000
0,00000202600;-0,012000
0,00000202800;-0,012000
0,00000203000;-0,012000
0,00000203200;-0,000000
0,00000203400;-0,000000
0,00000203600;-0,012000
0,00000203800;-0,012000
0,00000204000;-0,012000
0,00000204200;-0,012000
0,00000204400;-0,012000
0,00000204600;-0,012000
0,00000204800;-0,012000
0,00000205000;-0,012000
0,00000205200;-0,012000
0,00000205400;-0,012000
0,00000205600;-0,012000
0,00000205800;-0,012000
0,00000206000;-0,012000
0,00000206200;-0,012000
0,00000206400;-0,012000
0,00000206600;-0,012000
0,00000206800;-0,012000
0,00000207000;-0,012000
0,00000207200;-0,012000
0,00000207400;-0,012000
0,00000207600;0,012000
0,00000207800;0,012000
0,00000208000;-0,000000
0,00000208200;-0,000000
0,00000208400;-0,012000
0,00000208600;-0,012000
0,00000208800;-0,024000
0,00000209000;-0,024000
0,00000209200;-0,012000
0,00000209400;-0,012000
0,00000209600;-0,012000
0,00000209800;-0,012000
0,00000210000;-0,012000
0,00000210200;-0,012000
0,00000210400;-0,012000
0,00000210600;-0,012000
0,00000210800;-0,012000
0,00000211000;-0,012000
0,00000211200;-0,000000
0,00000211400;-0,000000
0,00000211600;-0,000000
0,00000211800;-0,000000
0,00000212000;-0,012000
0,00000212200;-0,012000
0,00000212400;-0,012000
0,00000212600;-0,012000
0,00000212800;-0,012000
0,00000213000;-0,012000
0,00000213200;-0,012000
0,00000213400;-0,012000
0,00000213600;-0,000000
0,00000213800;-0,000000
0,00000214000;0,012000
0,00000214200;0,012000
0,00000214400;-0,012000
0,00000214600;-0,012000
0,00000214800;-0,012000
0,00000215000;-0,012000
0,00000215200;-0,012000
0,00000215400;-0,012000
0,00000215600;-0,000000
0,00000215800;-0,000000
0,00000216000;-0,012000
0,00000216200;-0,012000
0,00000216400;-0,012000
0,00000216600;-0,012000
0,00000216800;-0,000000
0,00000217000;-0,000000
0,00000217200;0,012000
0,00000217400;0,012000
0,00000217600;-0,000000
0,00000217800;-0,000000
0,00000218000;-0,012000
0,00000218200;-0,012000
0,00000218400;-0,012000
0,00000218600;-0,012000
0,00000218800;-0,012000
0,00000219000;-0,012000
0,00000219200;-0,000000
0,00000219400;-0,000000
0,00000219600;-0,012000
0,00000219800;-0,012000
0,00000220000;-0,012000
0,00000220200;-0,012000
0,00000220400;-0,012000
0,00000220600;-0,012000
0,00000220800;-0,012000
0,00000221000;-0,012000
0,00000221200;-0,012000
0,00000221400;-0,012000
0,00000221600;-0,012000
0,00000221800;-0,012000
0,00000222000;-0,012000
0,00000222200;-0,012000
0,00000222400;-0,012000
0,00000222600;-0,012000
0,00000222800;-0,000000
0,00000223000;-0,000000
0,00000223200;-0,012000
0,00000223400;-0,012000
0,00000223600;0,012000
0,00000223800;0,012000
0,00000224000;-0,000000
0,00000224200;-0,000000
0,00000224400;-0,000000
0,00000224600;-0,000000
0,00000224800;-0,000000
0,00000225000;-0,000000
0,00000225200;-0,000000
0,00000225400;-0,000000
0,00000225600;-0,012000
0,00000225800;-0,012000
0,00000226000;-0,012000
0,00000226200;-0,012000
0,00000226400;-0,012000
0,00000226600;-0,012000
0,00000226800;-0,012000
0,00000227000;-0,012000
0,00000227200;-0,012000
0,00000227400;-0,012000
0,00000227600;-0,012000
0,00000227800;-0,012000
0,00000228000;-0,012000
0,00000228200;-0,012000
0,00000228400;-0,012000
0,00000228600;-0,012000
0,00000228800;-0,000000
0,00000229000;-0,000000
0,00000229200;-0,024000
0,00000229400;-0,024000
0,00000229600;-0,012000
0,00000229800;-0,012000
0,00000230000;-0,012000
0,00000230200;-0,012000
0,00000230400;-0,012000
0,00000230600;-0,012000
0,00000230800;-0,012000
0,00000231000;-0,012000
0,00000231200;-0,012000
0,00000231400;-0,012000
0,00000231600;-0,012000
0,00000231800;-0,012000
0,00000232000;-0,012000
0,00000232200;-0,012000
0,00000232400;-0,000000
0,00000232600;-0,000000
0,00000232800;-0,012000
0,00000233000;-0,012000
0,00000233200;-0,012000
0,00000233400;-0,012000
0,00000233600;-0,012000
0,00000233800;-0,012000
0,00000234000;-0,012000
0,00000234200;-0,012000
0,00000234400;-0,024000
0,00000234600;-0,024000
0,00000234800;-0,000000
0,00000235000;-0,000000
0,00000235200;-0,000000
0,00000235400;-0,000000
0,00000235600;-0,000000
0,00000235800;-0,000000
0,00000236000;-0,012000
0,00000236200;-0,012000
0,00000236400;-0,012000
0,00000236600;-0,012000
0,00000236800;-0,000000
0,00000237000;-0,000000
0,00000237200;-0,012000
0,00000237400;-0,012000
0,00000237600;-0,012000
0,00000237800;-0,012000
0,00000238000;-0,012000
0,00000238200;-0,012000
0,00000238400;-0,012000
0,00000238600;-0,012000
0,00000238800;-0,012000
0,00000239000;-0,012000
0,00000239200;-0,012000
0,00000239400;-0,012000
0,00000239600;-0,012000
0,00000239800;-0,012000
